"source","target","type"
"ztytotoro","kimmobrunfeldt","Following"
"xcorpio","Byron","Following"
"xcorpio","fxsjy","Following"
"xcorpio","tqchen","Following"
"jmftrindade","goldsborough","Following"
"Sts0mrg0","kishaningithub","Following"
"Sts0mrg0","donnemartin","Following"
"mkofinas","rusty1s","Following"
"luffy3","chaoslawful","Following"
"luffy3","technologiclee","Following"
"luffy3","vladikoff","Following"
"luffy3","afc163","Following"
"luffy3","huydx","Following"
"luffy3","xudafeng","Following"
"luffy3","oldratlee","Following"
"luffy3","openaphid","Following"
"luffy3","code4craft","Following"
"luffy3","BernardoGO","Following"
"luffy3","qinix","Following"
"luffy3","lzwjava","Following"
"luffy3","sleepiejohn","Following"
"luffy3","donnemartin","Following"
"luffy3","angusshire","Following"
"luffy3","xu6148152","Following"
"luffy3","pranavlathigara","Following"
"luffy3","xiyouMc","Following"
"luffy3","HendrixString","Following"
"shixuansun","wesm","Following"
"shixuansun","yecol","Following"
"shixuansun","spapadias","Following"
"shixuansun","WANG-lp","Following"
"shixuansun","tqchen","Following"
"shixuansun","unisolate","Following"
"shixuansun","CheYulin","Following"
"modulexcite","pmq20","Following"
"modulexcite","Miserlou","Following"
"modulexcite","ankane","Following"
"modulexcite","ekalinin","Following"
"modulexcite","samyk","Following"
"modulexcite","vladaionescu","Following"
"modulexcite","transitive-bullshit","Following"
"modulexcite","soygul","Following"
"modulexcite","gokceneraslan","Following"
"modulexcite","yoshuawuyts","Following"
"modulexcite","donnemartin","Following"
"modulexcite","madhuakula","Following"
"modulexcite","ofek","Following"
"sshyran","vladikoff","Following"
"sshyran","chentsulin","Following"
"iAklis","wangxiyu191","Following"
"iAklis","yorkie","Following"
"iAklis","draveness","Following"
"iAklis","NHibiki","Following"
"iAklis","CHYbeta","Following"
"pohzipohzi","benjamn","Following"
"pohzipohzi","kmike","Following"
"pohzipohzi","caarlos0","Following"
"pohzipohzi","dgryski","Following"
"pohzipohzi","tqchen","Following"
"pohzipohzi","rootsongjc","Following"
"pohzipohzi","terrytangyuan","Following"
"pohzipohzi","zchee","Following"
"6","ankane","Following"
"dhamaniasad","vinta","Following"
"argenisleon","denisarnaud","Following"
"argenisleon","bt3gl","Following"
"argenisleon","arpit1997","Following"
"argenisleon","devin-petersohn","Following"
"argenisleon","alexandercbooth","Following"
"Orphist","chentsulin","Following"
"rakesh-mohanta","qiangxue","Following"
"ManuelEberhardinger","tigerneil","Following"
"ericmm","killme2008","Following"
"ericmm","xiyouMc","Following"
"jw3","softprops","Following"
"jw3","timothyklim","Following"
"jw3","hepin1989","Following"
"jw3","agibsonccc","Following"
"jw3","eaplatanios","Following"
"jw3","saudet","Following"
"jw3","pomadchin","Following"
"normalzero","Convery","Following"
"suvayu","ndawe","Following"
"suvayu","wesm","Following"
"suvayu","chiphuyen","Following"
"runc","killme2008","Following"
"runc","qinxuye","Following"
"runc","Atry","Following"
"runc","shijinkui","Following"
"runc","youngsterxyf","Following"
"runc","xudafeng","Following"
"runc","oldratlee","Following"
"runc","zqhxuyuan","Following"
"runc","foolcage","Following"
"runc","voff12","Following"
"runc","oikomi","Following"
"runc","wb14123","Following"
"runc","wklken","Following"
"runc","ddysher","Following"
"runc","imWildCat","Following"
"runc","badnotes","Following"
"runc","jinhang","Following"
"runc","lzwjava","Following"
"runc","gaocegege","Following"
"runc","draveness","Following"
"runc","Jeiwan","Following"
"runc","Germey","Following"
"runc","chuanlei","Following"
"runc","carryxyh","Following"
"BillDo","gunthercox","Following"
"BillDo","chiphuyen","Following"
"biomadeira","gawbul","Following"
"biomadeira","kdexd","Following"
"spapadias","senorcarbone","Following"
"spapadias","shixuansun","Following"
"spapadias","CheYulin","Following"
"helbing","yorkie","Following"
"helbing","draveness","Following"
"helbing","xiyouMc","Following"
"helbing","halfrost","Following"
"slhmy","SASUKE40","Following"
"slhmy","longfangsong","Following"
"albertvillanova","curiousily","Following"
"albertvillanova","wesm","Following"
"albertvillanova","twiecki","Following"
"albertvillanova","willingc","Following"
"albertvillanova","rushter","Following"
"albertvillanova","stefan-jansen","Following"
"albertvillanova","thomasjpfan","Following"
"albertvillanova","rusty1s","Following"
"albertvillanova","chiphuyen","Following"
"yongjhih","vbauer","Following"
"Vorob-Astronaut","oivoodoo","Following"
"Vorob-Astronaut","dsmilkov","Following"
"Vorob-Astronaut","t3chnoboy","Following"
"Vorob-Astronaut","dustinvtran","Following"
"Vorob-Astronaut","meetps","Following"
"ma2331550908","siddontang","Following"
"DatouHsu","dsmilkov","Following"
"DatouHsu","kamyu104","Following"
"DatouHsu","wx-chevalier","Following"
"DatouHsu","draveness","Following"
"DatouHsu","amazingandyyy","Following"
"DatouHsu","wujunze","Following"
"zaccari","angusshire","Following"
"ysraell","vinta","Following"
"ysraell","tiangolo","Following"
"ysraell","SkalskiP","Following"
"Stokkelol","avelino","Following"
"Stokkelol","mingrammer","Following"
"zubinmehta","zaxtax","Following"
"zubinmehta","kachayev","Following"
"zubinmehta","ritchie46","Following"
"zubinmehta","stefan-jansen","Following"
"zubinmehta","eigenfoo","Following"
"luckyyyyy","afc163","Following"
"luckyyyyy","qiangxue","Following"
"luckyyyyy","wujunze","Following"
"mr3m","vinta","Following"
"ThassarianJohn","vcaesar","Following"
"bighaidao","crownpku","Following"
"bighaidao","xmzhao","Following"
"bighaidao","tqchen","Following"
"bighaidao","Jiakui","Following"
"marswong","mcollina","Following"
"marswong","tqchen","Following"
"viktor-evdokimov","xmonader","Following"
"viktor-evdokimov","ankane","Following"
"xysmlx","tqchen","Following"
"xysmlx","suiyuan2009","Following"
"xysmlx","xlxie","Following"
"xiilei","hankbao","Following"
"xiilei","siddontang","Following"
"xiilei","teh-cmc","Following"
"xiilei","trigged","Following"
"yeliu84","dgryski","Following"
"imcvampire","icy","Following"
"imcvampire","zchee","Following"
"imcvampire","chiphuyen","Following"
"imcvampire","hiepph","Following"
"GrapeBaBa","killme2008","Following"
"GrapeBaBa","hammer","Following"
"GrapeBaBa","cch123","Following"
"GrapeBaBa","nfultz","Following"
"GrapeBaBa","weidagang","Following"
"GrapeBaBa","sirinath","Following"
"GrapeBaBa","roscopecoltran","Following"
"Nicholaswang","sunchao","Following"
"Nicholaswang","onesuper","Following"
"ye-ys","zenozeng","Following"
"lucassouzavieira","davidalbertonogueira","Following"
"lucassouzavieira","atmosmps","Following"
"lucassouzavieira","mtrsk","Following"
"abhinav-upadhyay","wesm","Following"
"abhinav-upadhyay","philipperemy","Following"
"MistShi","cch123","Following"
"MistShi","dgryski","Following"
"MistShi","angusshire","Following"
"MistShi","draveness","Following"
"iemelyanov","dgryski","Following"
"at15","nwind","Following"
"at15","killme2008","Following"
"at15","rw","Following"
"at15","sdboyer","Following"
"at15","lunny","Following"
"at15","Lazin","Following"
"at15","wesm","Following"
"at15","tyrchen","Following"
"at15","afc163","Following"
"at15","sitano","Following"
"at15","mengzhuo","Following"
"at15","dgryski","Following"
"at15","siddontang","Following"
"at15","kamilchm","Following"
"at15","yangwenmai","Following"
"at15","breeswish","Following"
"at15","spiermar","Following"
"at15","neutronest","Following"
"at15","tqchen","Following"
"at15","dimon222","Following"
"at15","gangliao","Following"
"at15","rootsongjc","Following"
"at15","shisoft","Following"
"at15","hawkingrei","Following"
"at15","mbrukman","Following"
"at15","lzwjava","Following"
"at15","aofei","Following"
"at15","gaocegege","Following"
"at15","yiranwang52","Following"
"at15","htfy96","Following"
"at15","wfnuser","Following"
"at15","ComMouse","Following"
"at15","TennyZhuang","Following"
"at15","alibaba-oss","Following"
"at15","vcaesar","Following"
"at15","brucechin","Following"
"at15","rudeigerc","Following"
"PowerDG","stulzq","Following"
"lisongx","davvid","Following"
"lisongx","yyolk","Following"
"lisongx","ktmud","Following"
"lisongx","soasme","Following"
"lisongx","irachex","Following"
"lisongx","tonyseek","Following"
"lisongx","alexband","Following"
"lisongx","wilbeibi","Following"
"lisongx","liluo","Following"
"lisongx","xtao","Following"
"lisongx","yetone","Following"
"lisongx","tclh123","Following"
"lisongx","Flowerowl","Following"
"lisongx","Kaijun","Following"
"lisongx","windmgc","Following"
"ByLiZhao","mratsim","Following"
"snowlover","ouyangzhiping","Following"
"snowlover","tyrchen","Following"
"snowlover","mingfang","Following"
"jinhang","code4craft","Following"
"jinhang","digoal","Following"
"jinhang","wkentaro","Following"
"jinhang","xiyouMc","Following"
"jinhang","shixuansun","Following"
"jinhang","CheYulin","Following"
"jinhang","zhangtianle","Following"
"gratuxri","bsingr","Following"
"gratuxri","xuhdev","Following"
"gratuxri","samyk","Following"
"gratuxri","nok","Following"
"gratuxri","aweeraman","Following"
"gratuxri","aktech","Following"
"gratuxri","josephjacks","Following"
"gratuxri","nauranan","Following"
"1yefuwang1","DenisKolodin","Following"
"1yefuwang1","afc163","Following"
"1yefuwang1","siddontang","Following"
"chenwaichung","waylybaye","Following"
"chenwaichung","rootsongjc","Following"
"micheleriva","mcollina","Following"
"micheleriva","nelsonic","Following"
"micheleriva","afronski","Following"
"micheleriva","ostera","Following"
"micheleriva","julianxhokaxhiu","Following"
"micheleriva","yurrriq","Following"
"micheleriva","dsmilkov","Following"
"micheleriva","ryukinix","Following"
"qbig","sdboyer","Following"
"qbig","tianyicui","Following"
"qbig","miguelmota","Following"
"qbig","wesm","Following"
"qbig","siddontang","Following"
"qbig","lsgrep","Following"
"qbig","donnemartin","Following"
"qbig","mingrammer","Following"
"qbig","draveness","Following"
"J0hnG4lt","pirroh","Following"
"J0hnG4lt","seb-m","Following"
"J0hnG4lt","wesm","Following"
"J0hnG4lt","stes","Following"
"J0hnG4lt","ghosthamlet","Following"
"J0hnG4lt","shagunsodhani","Following"
"J0hnG4lt","tiangolo","Following"
"J0hnG4lt","pablormier","Following"
"J0hnG4lt","airalcorn2","Following"
"J0hnG4lt","rymurr","Following"
"J0hnG4lt","pfxuan","Following"
"J0hnG4lt","philipperemy","Following"
"J0hnG4lt","donnemartin","Following"
"J0hnG4lt","rusty1s","Following"
"J0hnG4lt","maximtrp","Following"
"J0hnG4lt","chiphuyen","Following"
"J0hnG4lt","eltonlaw","Following"
"J0hnG4lt","vyraun","Following"
"J0hnG4lt","eigenfoo","Following"
"J0hnG4lt","cosmic-cortex","Following"
"tain198127","killme2008","Following"
"tain198127","chaoslawful","Following"
"tain198127","lyman","Following"
"tain198127","monadbobo","Following"
"tain198127","bucketli","Following"
"tain198127","xudafeng","Following"
"tain198127","oldratlee","Following"
"tain198127","stevenybw","Following"
"tain198127","chpengzh","Following"
"torokati44","iver56","Following"
"aleafs","siddontang","Following"
"aleafs","kai-zeng","Following"
"footearth","tianyicui","Following"
"footearth","exherb","Following"
"footearth","vladikoff","Following"
"footearth","tatsuya6502","Following"
"footearth","chiehwen","Following"
"footearth","cnmade","Following"
"footearth","denverdino","Following"
"footearth","afc163","Following"
"footearth","Atry","Following"
"footearth","vinta","Following"
"footearth","youngsterxyf","Following"
"footearth","zensh","Following"
"footearth","kenspirit","Following"
"footearth","sailxjx","Following"
"footearth","thonatos","Following"
"footearth","pingjiang","Following"
"footearth","xudafeng","Following"
"footearth","TengfeiQi","Following"
"footearth","qinix","Following"
"footearth","wklken","Following"
"footearth","wonderflow","Following"
"footearth","gudaoxuri","Following"
"footearth","rootsongjc","Following"
"footearth","chentsulin","Following"
"footearth","Brooooooklyn","Following"
"footearth","simnalamburt","Following"
"footearth","Windfarer","Following"
"footearth","VineINDalvik","Following"
"footearth","tortuvshin","Following"
"llchan","cancan101","Following"
"azet","hsbt","Following"
"zhipeng-jia","mssun","Following"
"zhipeng-jia","xxks-kkk","Following"
"zhipeng-jia","cgcgbcbc","Following"
"zhipeng-jia","lzwjava","Following"
"florinbroasca","passy","Following"
"florinbroasca","andrewsmedina","Following"
"florinbroasca","reddragon","Following"
"florinbroasca","nfultz","Following"
"florinbroasca","peterkinalex","Following"
"florinbroasca","kachayev","Following"
"florinbroasca","bamos","Following"
"florinbroasca","oldratlee","Following"
"florinbroasca","muayyad-alsadi","Following"
"florinbroasca","AndreiDuma","Following"
"florinbroasca","Aidiiin","Following"
"florinbroasca","angusshire","Following"
"florinbroasca","vkandola","Following"
"florinbroasca","tortuvshin","Following"
"florinbroasca","indrajithbandara","Following"
"rentruewang","donnemartin","Following"
"goodluckcwl","luoyetx","Following"
"Zhizhaochen","jindongwang","Following"
"lawkingchina","fxsjy","Following"
"lawkingchina","yaojingguo","Following"
"lawkingchina","gunthercox","Following"
"lawkingchina","applenob","Following"
"lawkingchina","wx-chevalier","Following"
"lawkingchina","draveness","Following"
"lawkingchina","halfrost","Following"
"lawkingchina","rickyes","Following"
"twesix","hustxiaoc","Following"
"dianbaer","yidongnan","Following"
"danielweiv","fxsjy","Following"
"danielweiv","jagt","Following"
"danielweiv","observerss","Following"
"danielweiv","code4craft","Following"
"danielweiv","007gzs","Following"
"devxleo","vinta","Following"
"devxleo","0neSe7en","Following"
"hkjang","mrluanma","Following"
"hkjang","ryw","Following"
"hkjang","pmq20","Following"
"hkjang","frozzare","Following"
"hkjang","sublee","Following"
"hkjang","Smerity","Following"
"hkjang","h4ck3rm1k3","Following"
"hkjang","sanxiyn","Following"
"hkjang","owais","Following"
"hkjang","krolow","Following"
"hkjang","mcollina","Following"
"hkjang","xyproto","Following"
"hkjang","onlydole","Following"
"hkjang","nacyot","Following"
"hkjang","ziwon","Following"
"hkjang","elvuel","Following"
"hkjang","syrusakbary","Following"
"hkjang","nelsonic","Following"
"hkjang","kucuny","Following"
"hkjang","ankane","Following"
"hkjang","yiduo","Following"
"hkjang","batermj","Following"
"hkjang","lesstif","Following"
"hkjang","samyk","Following"
"hkjang","nfultz","Following"
"hkjang","ematvey","Following"
"hkjang","sairion","Following"
"hkjang","transitive-bullshit","Following"
"hkjang","tluyben","Following"
"hkjang","ujuc","Following"
"hkjang","vitorbritto","Following"
"hkjang","nschlemm","Following"
"hkjang","iheanyi","Following"
"hkjang","xudafeng","Following"
"hkjang","michalwols","Following"
"hkjang","siddontang","Following"
"hkjang","myedibleenso","Following"
"hkjang","sookcha","Following"
"hkjang","woerwin","Following"
"hkjang","e9t","Following"
"hkjang","demohi","Following"
"hkjang","benas","Following"
"hkjang","sykp241095","Following"
"hkjang","minhoryang","Following"
"hkjang","NetOperatorWibby","Following"
"hkjang","posquit0","Following"
"hkjang","yu-iskw","Following"
"hkjang","danielfrg","Following"
"hkjang","everpcpc","Following"
"hkjang","ownport","Following"
"hkjang","breeswish","Following"
"hkjang","raw34","Following"
"hkjang","sibelius","Following"
"hkjang","agile6v","Following"
"hkjang","jeyraof","Following"
"hkjang","hackerwins","Following"
"hkjang","h7kanna","Following"
"hkjang","rymc","Following"
"hkjang","jagracey","Following"
"hkjang","arthurhenrique","Following"
"hkjang","Brooooooklyn","Following"
"hkjang","denji","Following"
"hkjang","BlizzardBlue","Following"
"hkjang","terrytangyuan","Following"
"hkjang","simnalamburt","Following"
"hkjang","cbrevik","Following"
"hkjang","1ambda","Following"
"hkjang","LucaCanali","Following"
"hkjang","di3goleite","Following"
"hkjang","xirc","Following"
"hkjang","wbj0110","Following"
"hkjang","neosarchizo","Following"
